test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
TCONS_00002207	XLOC_001324	ERCC1	chr19:45882891-45927177	Adrena	Brain	NOTEST	1.42638	0	-inf	0	1	1	no
TCONS_00002208	XLOC_001324	ERCC1	chr19:45882891-45927177	Adrena	Brain	NOTEST	0.0176354	0	-inf	0	1	1	no
TCONS_00002209	XLOC_001324	ERCC1	chr19:45882891-45927177	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002210	XLOC_001324	ERCC1	chr19:45882891-45927177	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002211	XLOC_001325	RTN2	chr19:45988549-46000313	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002212	XLOC_001325	RTN2	chr19:45988549-46000313	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002213	XLOC_001325	RTN2	chr19:45988549-46000313	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002214	XLOC_001326	OPA3	chr19:46031024-46088122	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002215	XLOC_001326	OPA3	chr19:46031024-46088122	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002216	XLOC_001327	GPR4	chr19:46093022-46105466	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002217	XLOC_001328	EML2	chr19:46112657-46148775	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002218	XLOC_001328	EML2	chr19:46112657-46148775	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002219	XLOC_001328	EML2	chr19:46112657-46148775	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002220	XLOC_001328	EML2	chr19:46112657-46148775	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002221	XLOC_001329	MIR330	chr19:46112657-46148775	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002222	XLOC_001330	MIR642B	chr19:46171501-46185717	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002223	XLOC_001331	SNRPD2	chr19:46190711-46195443	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002224	XLOC_001331	SNRPD2	chr19:46190711-46195443	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002225	XLOC_001332	FBXO46	chr19:46213886-46234151	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002226	XLOC_001333	SIX5	chr19:46268042-46272497	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002227	XLOC_001334	DMPK	chr19:46272975-46285815	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002228	XLOC_001334	DMPK	chr19:46272975-46285815	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002229	XLOC_001334	DMPK	chr19:46272975-46285815	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002230	XLOC_001334	DMPK	chr19:46272975-46285815	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002231	XLOC_001334	DMPK	chr19:46272975-46285815	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002232	XLOC_001334	DMPK	chr19:46272975-46285815	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002233	XLOC_001335	DMWD	chr19:46286263-46296060	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002234	XLOC_001336	RSPH6A	chr19:46298967-46318605	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002235	XLOC_001337	SYMPK	chr19:46318699-46366548	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002236	XLOC_001338	IRF2BP1	chr19:46386865-46389376	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002237	XLOC_001339	MYPOP	chr19:46393280-46405862	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002238	XLOC_001340	NANOS2	chr19:46416472-46418036	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002239	XLOC_001341	NOVA2	chr19:46442770-46476657	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002240	XLOC_001342	PGLYRP1	chr19:46522411-46526556	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002241	XLOC_001343	IGFL4	chr19:46543005-46544274	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002242	XLOC_001344	IGFL3	chr19:46623327-46627931	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002243	XLOC_001345	CCDC8	chr19:46913585-46916919	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002244	XLOC_001346	PNMAL1	chr19:46969747-46974820	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002245	XLOC_001346	PNMAL1	chr19:46969747-46974820	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002246	XLOC_001347	LOC100506012	chr19:46984044-47104457	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002247	XLOC_001348	PNMAL2	chr19:46984044-47104457	Adrena	Brain	NOTEST	0	6.53705	inf	0	1	1	no
TCONS_00002248	XLOC_001349	PTGIR	chr19:47123724-47128354	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002249	XLOC_001350	GNG8	chr19:47137332-47137939	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002250	XLOC_001351	DACT3	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002251	XLOC_001352	PRKD2	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002252	XLOC_001352	PRKD2	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002253	XLOC_001352	PRKD2	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002254	XLOC_001352	PRKD2	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002255	XLOC_001353	MIR320E	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002256	XLOC_001354	STRN4	chr19:47222767-47261832	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002257	XLOC_001354	STRN4	chr19:47222767-47261832	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002258	XLOC_001355	SLC1A5	chr19:47278139-47291842	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002259	XLOC_001355	SLC1A5	chr19:47278139-47291842	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002260	XLOC_001355	SLC1A5	chr19:47278139-47291842	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002261	XLOC_001356	SNAR-E	chr19:47333841-47333961	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002262	XLOC_001357	AP2S1	chr19:47341422-47354203	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002263	XLOC_001357	AP2S1	chr19:47341422-47354203	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002264	XLOC_001358	TMEM160	chr19:47549166-47551882	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002265	XLOC_001359	ZC3H4	chr19:47567446-47617009	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002266	XLOC_001360	BBC3	chr19:47724078-47736023	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002267	XLOC_001360	BBC3	chr19:47724078-47736023	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002268	XLOC_001360	BBC3	chr19:47724078-47736023	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002269	XLOC_001360	BBC3	chr19:47724078-47736023	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002270	XLOC_001361	MIR3191	chr19:47724078-47736023	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002271	XLOC_001362	MEIS3	chr19:47906380-47922785	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002272	XLOC_001362	MEIS3	chr19:47906380-47922785	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002273	XLOC_001363	SLC8A2	chr19:47931278-47975307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002274	XLOC_001364	KPTN	chr19:47978399-47987521	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002275	XLOC_001365	NAPA	chr19:47987538-48018515	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002276	XLOC_001365	NAPA	chr19:47987538-48018515	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002277	XLOC_001365	NAPA	chr19:47987538-48018515	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002278	XLOC_001365	NAPA	chr19:47987538-48018515	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002279	XLOC_001366	ZNF541	chr19:48023946-48059113	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002280	XLOC_001367	TPRX1	chr19:48304499-48306861	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002281	XLOC_001368	SULT2A1	chr19:48373722-48389654	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002282	XLOC_001369	BSPH1	chr19:48471302-48495427	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002283	XLOC_001370	CABP5	chr19:48532639-48547311	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002284	XLOC_001371	PLA2G4C	chr19:48551099-48614109	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002285	XLOC_001371	PLA2G4C	chr19:48551099-48614109	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002286	XLOC_001371	PLA2G4C	chr19:48551099-48614109	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002287	XLOC_001371	PLA2G4C	chr19:48551099-48614109	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002288	XLOC_001372	LIG1	chr19:48618702-48673560	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002289	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002290	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002291	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002292	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002293	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002294	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002295	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002296	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002297	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002298	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002299	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002300	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002301	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002302	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002303	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002304	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002305	XLOC_001373	CARD8	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002306	XLOC_001374	CCDC114	chr19:48799708-48823332	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002307	XLOC_001375	TMEM143	chr19:48835615-48867186	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002308	XLOC_001376	KDELR1	chr19:48885826-48894810	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002309	XLOC_001377	LMTK3	chr19:48988527-49016446	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002310	XLOC_001378	FAM83E	chr19:49103856-49116694	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002311	XLOC_001379	RPL18	chr19:49118587-49122433	Adrena	Brain	NOTEST	54.7649	0	-inf	0	1	1	no
TCONS_00002312	XLOC_001380	DBP	chr19:49133816-49140639	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002313	XLOC_001381	CA11	chr19:49141271-49185502	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002314	XLOC_001382	NTN5	chr19:49141271-49185502	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002315	XLOC_001383	MAMSTR	chr19:49216254-49222976	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002316	XLOC_001383	MAMSTR	chr19:49216254-49222976	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002317	XLOC_001384	RASIP1	chr19:49223841-49243970	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002318	XLOC_001385	IZUMO1	chr19:49244144-49250166	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002319	XLOC_001386	FUT1	chr19:49251267-49258647	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002320	XLOC_001387	BCAT2	chr19:49298318-49314320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002321	XLOC_001387	BCAT2	chr19:49298318-49314320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002322	XLOC_001387	BCAT2	chr19:49298318-49314320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002323	XLOC_001387	BCAT2	chr19:49298318-49314320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002324	XLOC_001388	HSD17B14	chr19:49316273-49339934	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002325	XLOC_001389	PLEKHA4	chr19:49340353-49371884	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002326	XLOC_001389	PLEKHA4	chr19:49340353-49371884	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002327	XLOC_001390	TULP2	chr19:49384221-49401996	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002328	XLOC_001391	GYS1	chr19:49471381-49496610	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002329	XLOC_001391	GYS1	chr19:49471381-49496610	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002330	XLOC_001391	GYS1	chr19:49471381-49496610	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002331	XLOC_001392	LHB	chr19:49519236-49520347	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002332	XLOC_001393	CGB	chr19:49526125-49527632	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002333	XLOC_001394	SNAR-G2	chr19:49534925-49535044	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002334	XLOC_001395	CGB1	chr19:49538825-49540191	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002335	XLOC_001396	CGB8	chr19:49550894-49552368	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002336	XLOC_001397	CGB7	chr19:49557530-49558997	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002337	XLOC_001398	NTF4	chr19:49564396-49567124	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002338	XLOC_001399	KCNA7	chr19:49570674-49576198	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002339	XLOC_001400	C19orf73	chr19:49617617-49622397	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002340	XLOC_001401	HRC	chr19:49654455-49658681	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002341	XLOC_001402	SLC6A16	chr19:49792891-49828474	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002342	XLOC_001403	MIR4324	chr19:49792891-49828474	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002343	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002344	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002345	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002346	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002347	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002348	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002349	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002350	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002351	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002352	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002353	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002354	XLOC_001404	TEAD2	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002355	XLOC_001405	PTH2	chr19:49925670-49926698	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002356	XLOC_001406	SLC17A7	chr19:49932654-49944808	Adrena	Brain	NOTEST	0	10.6527	inf	0	1	1	no
TCONS_00002357	XLOC_001407	PIH1D1	chr19:49949549-49955115	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002358	XLOC_001408	MIR150	chr19:50004041-50004125	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002359	XLOC_001409	NOSIP	chr19:50058967-50083803	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002360	XLOC_001410	RRAS	chr19:50138551-50143400	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002361	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002362	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002363	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002364	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002365	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002366	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002367	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002368	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002369	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002370	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002371	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002372	XLOC_001411	IRF3	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002373	XLOC_001412	TSKS	chr19:50243010-50266515	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002374	XLOC_001413	FUZ	chr19:50270179-50316567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002375	XLOC_001413	FUZ	chr19:50270179-50316567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002376	XLOC_001413	FUZ	chr19:50270179-50316567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002377	XLOC_001414	LOC100506033	chr19:50341902-50363999	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002378	XLOC_001415	PNKP	chr19:50364459-50370822	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002379	XLOC_001416	AKT1S1	chr19:50372296-50380644	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002380	XLOC_001416	AKT1S1	chr19:50372296-50380644	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002381	XLOC_001416	AKT1S1	chr19:50372296-50380644	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002382	XLOC_001417	IL4I1	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002383	XLOC_001417	IL4I1	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002384	XLOC_001417	IL4I1	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002385	XLOC_001417	NUP62	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002386	XLOC_001417	NUP62	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002387	XLOC_001417	NUP62	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002388	XLOC_001417	NUP62	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002389	XLOC_001417	NUP62	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002390	XLOC_001418	SIGLEC11	chr19:50452249-50464429	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002391	XLOC_001418	SIGLEC11	chr19:50452249-50464429	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002392	XLOC_001419	VRK3	chr19:50479723-50528805	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002393	XLOC_001419	VRK3	chr19:50479723-50528805	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002394	XLOC_001420	SNAR-A8	chr19:50595745-50595866	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002395	XLOC_001421	SNAR-A4	chr19:50601082-50601203	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002396	XLOC_001422	SNAR-A10	chr19:50604147-50604268	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002397	XLOC_001423	SNAR-A7	chr19:50607211-50607332	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002398	XLOC_001424	SNAR-A14	chr19:50610270-50610391	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002399	XLOC_001425	SNAR-A3	chr19:50615624-50615745	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002400	XLOC_001426	SNAR-A6	chr19:50620976-50621097	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002401	XLOC_001427	SNAR-A10	chr19:50626330-50626451	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002402	XLOC_001428	SNAR-A8	chr19:50631658-50631779	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002403	XLOC_001429	SNAR-B1	chr19:50637001-50637121	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002404	XLOC_001430	SNAR-B2	chr19:50642374-50642494	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002405	XLOC_001431	SNAR-D	chr19:50643458-50643577	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002406	XLOC_001432	IZUMO2	chr19:50655804-50666538	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002407	XLOC_001433	KCNC3	chr19:50818764-50832634	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002408	XLOC_001434	NAPSB	chr19:50837056-50848005	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002409	XLOC_001435	NAPSA	chr19:50861733-50868931	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002410	XLOC_001436	FAM71E1	chr19:50970044-50986608	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002411	XLOC_001437	JOSD2	chr19:51009258-51014345	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002412	XLOC_001438	ASPDH	chr19:51014856-51017947	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002413	XLOC_001438	ASPDH	chr19:51014856-51017947	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002414	XLOC_001439	LRRC4B	chr19:51020149-51071302	Adrena	Brain	NOTEST	0	32.1787	inf	0	1	1	no
TCONS_00002415	XLOC_001440	SYT3	chr19:51125233-51143092	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002416	XLOC_001440	SYT3	chr19:51125233-51143092	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002417	XLOC_001440	SYT3	chr19:51125233-51143092	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002418	XLOC_001441	SHANK1	chr19:51165083-51220195	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002419	XLOC_001442	C19orf48	chr19:51300960-51307974	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002420	XLOC_001442	C19orf48	chr19:51300960-51307974	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002421	XLOC_001443	SNORD88B	chr19:51300960-51307974	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002422	XLOC_001444	SNORD88A	chr19:51300960-51307974	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00002423	XLOC_001445	SNORD88C	chr19:51300960-51307974	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
